,user_id,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance,institution_cat,account_type_cat,credit_type_cat,payment_frequency_cat
11291,684,0.0,1995-01-06,,7616.0,0.0,38990.0,0.0,0.0,0.0,,0.0,49,6,25,4
11292,684,0.0,2017-06-20,2017-08-01,4396.0,0.0,58000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11293,684,0.0,2005-11-22,2016-07-15,450000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,3,4,4
11294,684,0.0,2008-12-13,2012-04-13,30229.0,0.0,28000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11295,684,0.0,2004-01-01,2012-09-18,18400.0,0.0,17000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11296,684,0.0,2010-01-01,2012-07-10,92088.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
11297,684,0.0,2006-12-06,2012-05-24,2758.0,0.0,5000.0,0.0,0.0,0.0,,0.0,49,6,25,4
11298,685,259.0,2016-05-09,,375.0,259.0,0.0,0.0,4.0,0.0,,0.0,16,7,14,4
11299,685,0.0,2015-10-01,,5690.0,0.0,5000.0,0.0,2.0,0.0,,0.0,5,6,25,4
11300,685,3726.0,2016-01-01,,113063.0,76153.0,113063.0,0.0,0.0,0.0,,0.0,5,4,19,4
11301,685,7191.0,2016-02-06,,253271.0,158081.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
11302,685,2083.0,2016-12-23,,100000.0,78648.0,0.0,0.0,4.0,0.0,,0.0,17,4,19,4
11303,685,0.0,2016-05-09,2017-07-31,1061.0,0.0,0.0,0.0,2.0,0.0,,0.0,16,7,14,4
11304,685,0.0,2015-04-01,2016-12-31,80000.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,4,19,4
11305,685,0.0,2015-08-14,2016-05-08,639.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
11366,689,783.0,2016-10-12,,7228.0,4807.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,2
11367,689,1493.0,2015-12-22,,22173.0,20771.0,20500.0,0.0,0.0,0.0,,0.0,5,6,25,4
11368,689,0.0,2011-03-13,,2333.0,0.0,1.0,0.0,0.0,0.0,,0.0,49,6,25,4
11369,689,13881.0,2016-07-20,,13881.0,13881.0,19719.0,3073.0,0.0,0.0,,0.0,49,4,14,4
11370,689,0.0,2016-04-18,2016-10-04,7228.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,2
11371,689,0.0,2016-03-02,2016-07-28,8745.0,0.0,8900.0,4512.0,0.0,0.0,,0.0,5,6,25,4
11414,693,0.0,2017-12-02,,6393.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
11415,693,0.0,2017-07-18,,16820.0,17462.0,30000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11416,693,360.0,2015-03-04,,20299.0,17755.0,18000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11417,693,1950.0,2009-02-01,,34022.0,27873.0,35000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11418,693,0.0,2007-12-01,,15069.0,13163.0,13500.0,0.0,0.0,0.0,,0.0,5,6,25,4
11419,693,0.0,2017-09-12,2017-11-16,17543.0,0.0,25200.0,0.0,0.0,0.0,,0.0,5,6,25,4
11420,693,0.0,2015-02-01,2017-03-10,20464.0,0.0,20464.0,0.0,0.0,0.0,,0.0,5,4,19,4
11421,693,0.0,2009-02-01,2013-09-30,103.0,0.0,25200.0,0.0,0.0,0.0,,0.0,5,6,25,4
11422,693,0.0,2007-12-01,2012-12-31,4118.0,0.0,10500.0,0.0,0.0,0.0,,0.0,5,6,25,4
11423,694,0.0,2017-04-29,,0.0,0.0,20000.0,0.0,0.0,0.0,,0.0,52,6,25,4
11424,694,0.0,2015-08-06,,20656.0,15656.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11425,694,0.0,1995-11-22,,831.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
11426,694,1109.0,2014-12-18,,1345.0,1109.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
11427,694,0.0,2007-06-08,,11582.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
11428,694,0.0,2011-12-29,2015-03-31,15236.0,0.0,15236.0,0.0,0.0,0.0,,0.0,21,4,11,4
11429,694,0.0,2005-12-05,2015-02-28,20000.0,0.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11430,694,0.0,2010-03-05,2012-12-27,70000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
11431,694,0.0,1998-04-21,2011-05-31,1370.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
11475,701,799.0,2014-03-15,,799.0,799.0,0.0,0.0,0.0,0.0,,0.0,38,4,14,4
11476,701,0.0,2014-03-15,,1175.0,0.0,1000.0,0.0,0.0,0.0,,0.0,47,6,14,4
11477,701,350.0,2016-12-01,,4577.0,3447.0,10100.0,0.0,0.0,0.0,,0.0,49,6,25,4
11478,701,272.0,2015-08-05,,13574.0,5546.0,11000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11479,701,232.0,2016-12-18,,331.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
11480,701,581.0,2015-09-08,,1297.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
11481,701,0.0,2016-10-12,,12092.0,1182.0,12000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11482,701,0.0,2016-09-29,,5427.0,1586.0,6000.0,0.0,0.0,0.0,,0.0,49,6,14,4
11483,701,4558.0,2016-11-30,,218848.0,200552.0,218848.0,0.0,0.0,0.0,,0.0,4,4,5,4
11533,707,1076.0,2008-12-16,,1465.0,1076.0,0.0,533.0,0.0,0.0,,0.0,16,7,16,4
11534,707,250.0,2005-08-29,,21642.0,1399.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11535,707,2400.0,2008-10-10,,12447.0,13660.0,19550.0,0.0,0.0,0.0,,0.0,5,4,14,4
11536,707,0.0,2016-11-22,2017-02-01,1563.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
11537,707,126.0,2002-11-22,,220393.0,5524.0,220393.0,0.0,0.0,0.0,,0.0,27,3,4,4
11538,707,0.0,2013-10-18,2014-08-29,10481.0,0.0,16000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11539,707,0.0,2005-08-29,2011-08-30,21642.0,0.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11553,709,0.0,2009-08-19,2012-12-27,6445.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
11554,709,0.0,2016-09-15,2016-10-11,1000.0,0.0,1000.0,0.0,0.0,0.0,,0.0,45,4,19,9
11555,709,0.0,2016-10-11,2016-11-03,1500.0,0.0,1500.0,0.0,0.0,0.0,,0.0,45,4,19,9
11556,709,0.0,2016-11-03,2016-12-02,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,45,4,19,9
11557,709,0.0,2007-12-23,2008-12-29,0.0,0.0,5100.0,0.0,0.0,0.0,,0.0,52,4,0,4
11558,709,0.0,2010-06-22,2010-10-13,3003.0,0.0,0.0,0.0,0.0,1.0,2010-10-06,147.0,6,4,19,7
11559,709,0.0,2010-10-20,2011-02-09,3003.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,7
11560,709,10427.0,2009-08-19,,10427.0,10427.0,0.0,10427.0,10.0,13.0,2016-12-31,10427.0,0,7,16,5
11561,709,820.0,2016-02-23,,27729.0,26844.0,26999.0,0.0,0.0,0.0,,0.0,5,6,25,4
11562,709,0.0,2012-11-23,,1263.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,16,4
11583,711,0.0,2008-12-01,,6460.0,4460.0,5000.0,0.0,0.0,0.0,,0.0,49,6,14,4
11584,711,3910.0,2013-02-01,,99083.0,84546.0,1.0,24990.0,0.0,0.0,,0.0,5,6,25,4
11585,711,11645.0,2012-11-25,,22451.0,22451.0,16000.0,9849.0,0.0,0.0,,0.0,5,6,25,4
11586,711,317.0,2015-10-09,,3000.0,4796.0,3000.0,4796.0,0.0,0.0,,0.0,11,4,19,4
11587,711,21450.0,2012-11-01,,56276.0,21450.0,56276.0,21450.0,0.0,0.0,,0.0,5,4,19,4
11588,711,0.0,2015-05-14,,1095.0,0.0,450.0,0.0,0.0,0.0,,0.0,16,7,14,4
11589,711,1260.0,2011-03-23,,4218.0,1260.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
11590,711,0.0,2008-09-17,,4326.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
11591,711,0.0,2014-11-10,2014-12-03,2370.0,0.0,2370.0,0.0,0.0,0.0,,0.0,21,4,19,4
11592,711,0.0,2014-09-22,2014-11-06,1820.0,0.0,1820.0,0.0,0.0,0.0,,0.0,21,4,19,4
11593,711,0.0,2014-04-16,2014-05-02,1400.0,0.0,1400.0,0.0,0.0,0.0,,0.0,21,4,19,4
11594,711,0.0,2013-07-17,2015-11-18,193900.0,0.0,0.0,45029.0,0.0,0.0,,0.0,5,4,5,4
11595,711,0.0,2015-10-09,2015-10-12,3000.0,0.0,3000.0,0.0,0.0,0.0,,0.0,21,4,19,4
11596,711,0.0,2009-10-01,2015-03-10,24897.0,0.0,1.0,11864.0,0.0,0.0,,0.0,5,6,25,4
11597,711,0.0,2010-01-01,2015-03-10,10746.0,0.0,1.0,4308.0,0.0,0.0,,0.0,5,6,25,4
11598,711,0.0,2006-11-06,2013-12-24,7917.0,0.0,8400.0,0.0,0.0,0.0,,0.0,5,6,25,4
11599,711,0.0,2011-11-16,2013-09-13,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,5,6,25,4
11600,711,0.0,2009-10-01,2013-08-20,15978.0,0.0,17000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11601,711,0.0,2012-04-19,2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
11602,711,0.0,2010-01-01,2013-02-28,2738.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11603,711,0.0,2009-10-01,2013-02-28,14429.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11604,711,0.0,2006-11-06,2013-02-28,7917.0,0.0,8400.0,0.0,0.0,0.0,,0.0,5,6,25,4
11605,711,0.0,2010-12-01,2013-02-28,42906.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11606,711,0.0,2010-06-01,2013-02-28,15343.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11607,711,0.0,2009-10-01,2012-12-31,14429.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11608,711,0.0,2010-01-01,2012-09-30,958.0,0.0,6000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11609,711,0.0,2010-12-01,2012-01-31,33479.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11610,711,0.0,2006-11-06,2012-02-04,7917.0,0.0,8400.0,0.0,0.0,0.0,,0.0,5,6,25,4
11635,713,0.0,2003-09-04,2003-11-27,980.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11636,713,0.0,2003-10-01,2004-01-03,659.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11637,713,0.0,2003-10-17,2004-01-08,799.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11638,713,0.0,2003-11-10,2004-01-16,326.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11639,713,0.0,2003-12-25,2004-03-18,1304.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11640,713,0.0,2004-01-23,2004-04-05,657.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11641,713,0.0,2004-02-26,2004-06-01,729.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11642,713,0.0,2004-04-12,2004-07-07,787.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11643,713,0.0,2004-05-03,2004-07-02,203.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11644,713,0.0,2004-05-17,2004-07-15,362.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11645,713,0.0,2004-06-23,2004-07-15,334.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11646,713,0.0,2004-07-29,2004-10-14,1038.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11647,713,0.0,2004-08-24,2004-11-04,474.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11648,713,0.0,2004-09-20,2004-11-25,692.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11649,713,0.0,2004-10-10,2004-12-22,600.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11650,713,0.0,2004-11-11,2004-12-29,710.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11651,713,0.0,2004-11-25,2005-01-27,958.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11652,713,0.0,2005-01-20,2005-02-02,177.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11653,713,0.0,2005-02-12,2005-03-31,466.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11654,713,0.0,2005-05-11,2005-08-03,491.0,0.0,0.0,0.0,0.0,0.0,,0.0,51,4,8,7
11655,713,0.0,2005-02-24,2005-08-25,24000.0,0.0,24000.0,0.0,0.0,0.0,,0.0,36,4,12,7
11656,713,0.0,2005-08-25,2006-02-28,23000.0,0.0,23000.0,0.0,0.0,0.0,,0.0,36,4,12,7
11657,713,0.0,2006-02-16,2006-09-28,27000.0,0.0,27000.0,0.0,0.0,0.0,,0.0,36,4,12,7
11658,713,0.0,2006-09-14,2007-06-28,31000.0,0.0,31000.0,0.0,0.0,0.0,,0.0,36,4,12,7
11659,713,0.0,2005-11-19,2007-05-28,10530.0,0.0,0.0,0.0,0.0,14.0,2007-05-26,1966.0,51,4,19,7
11660,713,0.0,2007-06-04,2007-11-28,4666.0,0.0,0.0,0.0,0.0,2.0,2007-11-12,358.0,51,4,8,7
11661,713,0.0,2005-02-03,2006-01-31,5336.0,0.0,5336.0,0.0,0.0,0.0,,0.0,51,6,14,7
11662,713,0.0,2006-05-27,2007-05-28,4169.0,0.0,4169.0,0.0,0.0,14.0,2007-05-26,772.0,51,6,14,7
11663,713,0.0,2015-01-27,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
11664,713,0.0,2009-03-30,,348.0,0.0,3000.0,0.0,0.0,0.0,,0.0,49,6,14,4
11665,713,5644.0,2011-10-26,,5644.0,5644.0,0.0,2503.0,0.0,0.0,,0.0,16,7,14,4
11666,713,2175.0,2009-10-30,,206572.0,378881.0,206572.0,0.0,0.0,0.0,,0.0,27,3,4,4
11667,713,0.0,2012-07-09,2013-04-08,7560.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
11668,713,0.0,2012-02-09,2012-07-09,7560.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
11739,719,0.0,2014-03-11,,161930.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
11740,719,6410.0,2005-11-01,,130825.0,104317.0,101000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11741,719,4642.0,2016-05-25,,78093.0,61417.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11742,719,14060.0,2016-07-01,,358120.0,292918.0,358120.0,0.0,0.0,0.0,,0.0,5,4,19,4
11743,719,25120.0,2011-04-01,,554026.0,554026.0,365000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11744,719,0.0,2011-11-01,,207160.0,176818.0,194000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11745,719,0.0,2003-12-01,,197297.0,183304.0,173500.0,0.0,0.0,0.0,,0.0,5,6,25,4
11746,719,0.0,2003-05-01,,97609.0,70322.0,74500.0,0.0,0.0,0.0,,0.0,5,6,25,4
11747,719,12941.0,2017-07-21,,232950.0,232950.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,0
11748,719,1512.0,2012-06-13,,175894.0,41506.0,169000.0,0.0,0.0,0.0,,0.0,49,6,14,4
11749,719,415.0,2014-12-04,,12450.0,415.0,0.0,0.0,0.0,0.0,,0.0,10,4,19,0
11750,719,3923.0,2016-04-13,,101601.0,101601.0,100000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11751,719,0.0,2011-04-01,2017-03-31,485981.0,0.0,365000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11752,719,0.0,2005-11-01,2017-03-31,130825.0,0.0,101000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11753,719,0.0,2016-05-25,2016-09-30,67402.0,0.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11754,719,0.0,2013-12-16,2016-06-09,144116.0,0.0,144116.0,0.0,0.0,0.0,,0.0,4,4,5,4
11755,719,0.0,2012-06-28,2016-03-04,1750000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,3,4,4
11756,719,0.0,2012-07-12,2015-01-11,39070.0,0.0,90000.0,0.0,0.0,0.0,,0.0,49,6,14,4
11757,719,0.0,2009-03-05,2012-04-18,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,14,4
11758,719,0.0,2001-09-01,2014-06-11,37644.0,0.0,32000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11759,719,0.0,2004-07-01,2013-07-23,32043.0,0.0,31000.0,0.0,0.0,0.0,,0.0,5,4,14,6
11760,719,0.0,2011-04-01,2012-03-31,230946.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11761,719,0.0,2011-11-01,2012-03-11,252900.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
11762,719,0.0,2011-04-01,2012-01-31,230946.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
11764,721,5267.0,2017-06-29,,100000.0,91107.0,0.0,0.0,0.0,0.0,,0.0,30,4,19,6
11765,721,0.0,2013-12-29,2014-03-01,3221.0,0.0,11478.0,0.0,0.0,0.0,,0.0,52,4,0,4
11766,721,193.0,2017-08-10,,2314.0,2314.0,14406.0,0.0,0.0,0.0,,0.0,52,4,0,4
11767,721,0.0,2016-08-31,2017-01-05,372330.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,5,4
11768,721,8037.0,2017-01-06,,362737.0,333352.0,0.0,0.0,0.0,0.0,,0.0,6,4,5,4
11769,721,0.0,2013-01-03,,0.0,0.0,14406.0,0.0,0.0,0.0,,0.0,52,6,14,4
11770,721,1293.0,2014-10-13,,16800.0,3056.0,47000.0,0.0,0.0,0.0,,0.0,52,6,25,4
11771,721,0.0,2017-08-30,,50000.0,62146.0,50000.0,0.0,0.0,0.0,,0.0,39,7,11,6
11772,721,2640.0,2016-10-14,,47284.0,41327.0,47000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11773,721,5443.0,2014-10-17,,30133.0,17830.0,30000.0,1237.0,0.0,0.0,,0.0,49,6,14,4
11774,721,1098.0,2017-07-03,,15724.0,15724.0,26000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11775,721,198.0,2016-03-24,,459.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
11776,721,1442.0,2016-10-11,,22660.0,10814.0,22660.0,0.0,0.0,0.0,,0.0,5,4,19,4
11777,721,0.0,2016-02-19,,20682.0,14817.0,19000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11778,721,1723.0,2014-03-10,,38076.0,32170.0,38080.0,0.0,0.0,0.0,,0.0,5,6,25,4
11779,721,0.0,2017-05-05,2017-09-07,1611.0,0.0,4000.0,0.0,0.0,0.0,,0.0,49,4,14,4
11780,721,0.0,2014-11-15,,34227.0,28193.0,35000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11781,721,3600.0,2015-09-04,,40000.0,32668.0,40000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11782,721,3705.0,2013-05-27,,72774.0,95001.0,64000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11783,721,333.0,2016-02-19,,5385.0,4415.0,5000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11784,721,0.0,2014-01-21,,36360.0,29191.0,37000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11785,721,0.0,2011-04-05,,10284.0,0.0,15000.0,0.0,0.0,0.0,,0.0,5,4,14,4
11786,721,897.0,2016-11-14,,9777.0,2587.0,0.0,0.0,0.0,0.0,,0.0,21,4,14,4
11787,721,0.0,2016-09-21,,34611.0,27165.0,33000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11788,721,5033.0,2016-01-12,,110672.0,189421.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
11789,721,6876.0,2014-10-29,,282600.0,154183.0,0.0,0.0,0.0,0.0,,0.0,21,4,5,4
11790,721,0.0,2010-07-06,,1039.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
11791,721,0.0,2016-10-14,2017-07-27,47284.0,0.0,47000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11792,721,0.0,2016-02-19,2017-07-31,20682.0,0.0,19000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11793,721,0.0,2014-03-10,2017-07-27,38076.0,0.0,38080.0,0.0,0.0,0.0,,0.0,5,6,25,4
11794,721,0.0,2015-12-18,2017-06-15,600000.0,0.0,600000.0,0.0,0.0,0.0,,0.0,5,4,19,4
11795,721,0.0,2015-11-13,2016-10-31,9788.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,14,4
11796,721,0.0,2014-06-27,2016-06-28,220221.0,0.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
11797,721,0.0,2014-03-10,2015-03-18,14013.0,0.0,32000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11798,721,0.0,2014-10-01,2014-12-31,6694.0,0.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
11799,721,0.0,2008-02-01,2014-08-31,3086.0,0.0,3000.0,0.0,0.0,0.0,,0.0,49,6,14,4
11800,721,0.0,2008-02-01,2013-10-16,3086.0,0.0,1.0,0.0,0.0,0.0,,0.0,49,6,14,4
11952,728,0.0,2013-05-10,2013-06-04,1070.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11953,728,0.0,2013-05-10,2013-06-04,1111.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11954,728,0.0,2015-11-19,2015-12-17,1220.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11955,728,0.0,2016-02-05,2016-03-07,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11956,728,0.0,2016-03-07,2016-04-04,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11957,728,0.0,2016-04-04,2016-05-09,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11958,728,0.0,2016-05-09,2016-06-06,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11959,728,0.0,2016-06-06,2016-07-11,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11960,728,0.0,2016-07-11,2016-08-14,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11961,728,0.0,2016-08-14,2016-09-04,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11962,728,0.0,2016-09-04,2016-10-01,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11963,728,0.0,2016-10-01,2016-11-05,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11964,728,0.0,2016-11-05,2016-12-03,1348.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11965,728,0.0,2016-12-09,2016-12-29,1691.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11966,728,0.0,2017-04-07,2017-05-04,1823.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
11967,728,0.0,2010-11-01,2014-07-11,5792.0,0.0,6000.0,3022.0,0.0,0.0,,0.0,5,6,25,4
11980,730,0.0,2017-01-24,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
11981,730,0.0,2017-06-08,,20121.0,18155.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
11982,730,5457.0,2016-11-26,,35863.0,35863.0,56628.0,0.0,0.0,0.0,,0.0,49,6,14,4
11983,730,0.0,2017-06-08,2017-08-01,19451.0,0.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
12018,733,0.0,2016-01-28,2016-03-03,1000.0,0.0,0.0,0.0,1.0,1.0,2016-02-19,1296.0,42,4,19,9
12019,733,930.0,2015-12-10,,1958.0,0.0,1355.0,0.0,11.0,0.0,,0.0,16,7,14,4
12020,733,1.0,2017-11-11,,7000.0,6222.0,7000.0,0.0,0.0,0.0,,0.0,5,6,25,4
12021,733,8507.0,2011-08-22,,6790.0,0.0,0.0,0.0,4.0,0.0,,0.0,16,7,14,4
12022,733,0.0,2012-06-01,2014-05-07,55159.0,0.0,40000.0,0.0,0.0,0.0,,0.0,5,6,25,4
12023,733,0.0,2008-12-17,2015-07-21,162.0,0.0,0.0,0.0,1.0,0.0,,0.0,39,7,16,4
12024,733,0.0,2012-05-09,2015-05-06,13057.0,0.0,1.0,3801.0,20.0,0.0,,0.0,5,6,25,4
12155,744,16542.0,2012-08-02,,16542.0,16542.0,0.0,2582.0,25.0,0.0,,0.0,16,7,14,4
12156,744,0.0,2009-12-29,,530.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
12157,744,460.0,2013-11-01,,6563.0,4689.0,4500.0,0.0,2.0,0.0,,0.0,5,6,25,4
12161,747,0.0,2014-02-11,,1393.0,0.0,1000.0,0.0,0.0,0.0,,0.0,47,6,14,4
12162,747,0.0,2007-11-14,,29870.0,0.0,29870.0,0.0,0.0,13.0,2011-09-30,17207.0,52,6,25,4
12163,747,0.0,2014-07-10,,39106.0,22745.0,30100.0,0.0,0.0,0.0,2011-09-30,0.0,6,6,25,5
12164,747,0.0,2011-05-13,,11814.0,3871.0,1000.0,0.0,0.0,6.0,2013-05-31,6390.0,47,6,14,4
12165,747,0.0,2012-01-27,,1000.0,0.0,1000.0,0.0,9.0,1.0,2012-09-30,777.0,47,6,14,4
12166,747,0.0,2012-07-30,,0.0,0.0,1000.0,0.0,0.0,0.0,2012-09-30,0.0,47,6,14,4
12167,747,0.0,2012-07-30,,0.0,0.0,1000.0,0.0,0.0,0.0,2012-09-30,0.0,47,6,14,4
12168,748,3489.0,2017-01-23,,103274.0,81063.0,103274.0,0.0,0.0,0.0,,0.0,39,3,13,4
12169,748,0.0,2007-01-20,2008-01-05,17550.0,0.0,0.0,0.0,0.0,14.0,2007-12-29,4642.0,33,4,19,7
12170,748,471.0,2015-08-27,,50000.0,12638.0,50000.0,0.0,6.0,0.0,,0.0,5,6,23,4
12171,748,0.0,2011-06-21,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
12172,748,0.0,2013-10-29,2015-08-27,47891.0,0.0,30000.0,0.0,0.0,0.0,,0.0,5,6,23,4
12173,748,0.0,2008-05-25,2014-08-20,2113.0,0.0,2113.0,0.0,0.0,0.0,,0.0,5,6,14,4
12241,753,0.0,2014-08-19,2017-02-22,0.0,0.0,0.0,0.0,6.0,6.0,2016-08-31,1100.0,25,4,6,4
